class-att;a;apache;at;camel;in;is;java;org;the;to;and
0;0.531028;0;1.676647;0;0;0;0;0;0.188742;0.303811;0
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0;3.863233
0;0;0;1.676647;0;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0.510826;0;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0;0.510826;0.505838;1.61445;0;0.188742;0;0
0;0;0;0;0.644357;0.510826;0;0;0;0.188742;0.303811;3.863233
0;0.531028;0;1.676647;0;0;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0;0;0;0;0;0.303811;0
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;1.358679;0;0.644357;0.510826;0;0;1.474033;0.188742;0.303811;0
0;0;0;0;0;0.510826;0;0;0;0.188742;0;0
0;0.531028;0;0;0;0;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;1.61445;0;0.188742;0.303811;0
0;0.531028;0;0;0;0;0;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0;0;0;0.188742;0.303811;3.863233
0;0.531028;1.358679;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0;0;0;0;0.188742;0;0
0;0.531028;1.358679;0;0;0;0.505838;0;1.474033;0;0;0
0;0;0;0;0;0;0;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0;0.505838;0;0;0;0.303811;3.863233
0;0;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0;0.505838;0;0;0;0;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0;3.863233
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0;0;0;0;0.188742;0;0
0;0.531028;0;0;0;0;0.505838;1.61445;1.474033;0.188742;0.303811;0
0;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0.510826;0;1.61445;0;0;0.303811;0
1;0.531028;0;0;0;0;0;0;0;0.188742;0;0
1;0.531028;0;0;0.644357;0;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0.644357;0;0.505838;0;0;0.188742;0;0
1;0.531028;0;0;0.644357;0;0;0;0;0.188742;0.303811;3.863233
0;0.531028;1.358679;1.676647;0.644357;0;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0.531028;0;1.676647;0.644357;0.510826;0.505838;1.61445;0;0.188742;0.303811;0
0;0;0;0;0;0;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0.510826;0;0;0;0;0.303811;0
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;0
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0;0;0.505838;0;0;0.188742;0.303811;0
0;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0.510826;0;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0;3.863233
0;0.531028;0;0;0;0;0;0;0;0.188742;0;0
0;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;0;1.474033;0.188742;0.303811;3.863233
0;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;0;1.474033;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0;0;0;0;0.303811;0
0;0.531028;0;0;0;0;0.505838;0;0;0.188742;0;0
0;0;1.358679;0;0.644357;0;0;0;1.474033;0.188742;0.303811;3.863233
0;0;0;0;0;0;0;0;0;0;0;0
0;0;0;0;0.644357;0;0.505838;0;0;0.188742;0;0
0;0;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;0
0;0;0;0;0;0.510826;0;0;0;0.188742;0;0
0;0.531028;1.358679;0;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0;0;0;0;0.510826;0;0;0;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0.510826;0;0;0;0.188742;0.303811;0
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0;0;0.505838;0;0;0.188742;0;0
0;0.531028;0;1.676647;0.644357;0.510826;0.505838;1.61445;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0;0.505838;1.61445;0;0.188742;0.303811;3.863233
0;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0;0;0;0;0.188742;0.303811;0
0;0;1.358679;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;1.358679;0;0.644357;0.510826;0.505838;0;1.474033;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;0
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;0
0;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0;0.505838;0;0;0.188742;0;0
0;0;1.358679;0;0.644357;0;0;0;1.474033;0.188742;0.303811;0
0;0.531028;0;0;0;0;0.505838;0;0;0.188742;0;0
0;0.531028;0;1.676647;0.644357;0.510826;0.505838;0;0;0.188742;0;3.863233
0;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;0
0;0.531028;0;0;0.644357;0;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;1.61445;0;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0;0;0;0;0;0.303811;0
0;0.531028;0;0;0;0;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0;0.505838;0;0;0.188742;0.303811;0
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0.510826;0;0;0;0.188742;0.303811;0
0;0.531028;1.358679;0;0.644357;0.510826;0.505838;0;1.474033;0.188742;0.303811;0
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0;0
0;0;0;0;0;0.510826;0;0;0;0.188742;0;0
0;0;0;0;0.644357;0.510826;0;0;0;0.188742;0;3.863233
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0;0.505838;0;0;0.188742;0.303811;0
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0;0.505838;0;1.474033;0;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0.510826;0;0;0;0.188742;0;0
0;0;0;0;0.644357;0;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0.510826;0;0;0;0.188742;0.303811;0
0;0.531028;0;1.676647;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;0
0;0.531028;0;1.676647;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;0
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0;0.505838;0;0;0.188742;0.303811;0
0;0;0;0;0;0.510826;0.505838;1.61445;0;0.188742;0.303811;0
0;0.531028;0;0;0;0;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0;0.510826;0;0;0;0;0;0
0;0.531028;0;1.676647;0.644357;0.510826;0.505838;0;0;0.188742;0;3.863233
0;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;0;1.474033;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0;0;0;0;0.188742;0;0
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0;0;0;0;0;0.188742;0.303811;0
1;0.531028;0;1.676647;0.644357;0;0.505838;0;0;0.188742;0;0
0;0;0;0;0.644357;0.510826;0;0;0;0;0.303811;3.863233
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0;0;0;0;0.188742;0;0
0;0.531028;0;0;0;0;0.505838;0;0;0;0.303811;3.863233
0;0;1.358679;1.676647;0.644357;0.510826;0.505838;1.61445;1.474033;0;0.303811;3.863233
0;0;0;0;0;0;0.505838;0;0;0.188742;0;0
0;0.531028;0;0;0;0;0;0;0;0.188742;0;0
0;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;0;1.474033;0.188742;0.303811;0
0;0;0;0;0.644357;0.510826;0;0;0;0;0;0
0;0.531028;0;0;0.644357;0.510826;0.505838;1.61445;0;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0;0;0;0;0;0.303811;0
1;0.531028;0;0;0.644357;0.510826;0.505838;1.61445;0;0.188742;0.303811;3.863233
0;0.531028;0;1.676647;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0.510826;0.505838;0;1.474033;0.188742;0.303811;3.863233
0;0;0;0;0;0;0.505838;1.61445;0;0.188742;0;0
0;0.531028;0;1.676647;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;1.676647;0;0;0.505838;0;0;0.188742;0.303811;0
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0;0.510826;0;0;0;0.188742;0.303811;0
1;0;0;0;0;0.510826;0;0;0;0.188742;0;3.863233
0;0;0;1.676647;0;0.510826;0.505838;0;0;0.188742;0;3.863233
0;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;1.61445;0;0.188742;0.303811;0
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;1.358679;1.676647;0.644357;0.510826;0;1.61445;1.474033;0.188742;0.303811;0
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0.510826;0;0;0;0.188742;0.303811;0
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0;0;0;0;0.303811;0
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;0
0;0;0;0;0;0;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0.510826;0;0;0;0.188742;0;0
0;0;1.358679;1.676647;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0;0;0;0.188742;0.303811;3.863233
0;0.531028;1.358679;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;0
0;0.531028;0;1.676647;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;1.358679;1.676647;0.644357;0;0;1.61445;1.474033;0;0;0
0;0;0;0;0.644357;0;0;0;0;0.188742;0;0
0;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0;0;0;0;0;0;0;0;0;0.303811;0
0;0.531028;1.358679;1.676647;0.644357;0;0;1.61445;1.474033;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;1.358679;1.676647;0.644357;0.510826;0;1.61445;1.474033;0.188742;0.303811;3.863233
0;0;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;0
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0;0;0;0;0.188742;0.303811;3.863233
0;0;1.358679;1.676647;0.644357;0.510826;0;1.61445;1.474033;0.188742;0.303811;3.863233
0;0.531028;1.358679;0;0.644357;0;0;1.61445;1.474033;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0;0;0;0;0.188742;0;0
0;0.531028;0;0;0.644357;0;0;0;0;0.188742;0.303811;3.863233
0;0;0;0;0;0.510826;0.505838;0;0;0.188742;0;3.863233
1;0;0;0;0;0;0.505838;0;0;0.188742;0;3.863233
0;0.531028;1.358679;0;0;0.510826;0.505838;0;0;0.188742;0.303811;0
0;0;1.358679;1.676647;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;0
0;0;0;1.676647;0;0;0;0;0;0.188742;0.303811;0
0;0;0;0;0.644357;0;0;0;0;0.188742;0;0
0;0;0;0;0.644357;0;0;0;0;0.188742;0;3.863233
0;0;1.358679;0;0.644357;0.510826;0.505838;0;1.474033;0.188742;0;0
0;0.531028;1.358679;1.676647;0.644357;0;0.505838;1.61445;1.474033;0;0.303811;0
0;0.531028;0;0;0.644357;0;0;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0.510826;0.505838;0;0;0;0.303811;0
1;0.531028;0;0;0;0;0;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;0
0;0.531028;0;1.676647;0;0.510826;0;0;0;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0;0;0;0;0.188742;0;0
0;0.531028;0;0;0.644357;0;0.505838;0;0;0.188742;0.303811;0
0;0;0;0;0.644357;0;0;0;1.474033;0;0;0
0;0.531028;1.358679;0;0;0.510826;0.505838;0;1.474033;0.188742;0;3.863233
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0;3.863233
0;0.531028;1.358679;0;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0.531028;1.358679;0;0.644357;0.510826;0.505838;0;1.474033;0.188742;0.303811;0
0;0;1.358679;1.676647;0;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;0
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;1.358679;0;0.644357;0.510826;0.505838;0;1.474033;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0.510826;0.505838;1.61445;0;0.188742;0.303811;0
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;0
0;0;0;0;0.644357;0;0;0;0;0;0;0
0;0.531028;1.358679;1.676647;0.644357;0;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0;0.505838;0;0;0.188742;0;0
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;0
0;0;0;0;0.644357;0;0;0;0;0;0;0
0;0.531028;0;0;0;0.510826;0;1.61445;0;0.188742;0;3.863233
1;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0;0;0;0;0;0;0
0;0.531028;1.358679;0;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0;1.358679;1.676647;0.644357;0;0;1.61445;1.474033;0.188742;0;3.863233
0;0;0;0;0;0.510826;0;0;0;0.188742;0.303811;0
0;0.531028;0;1.676647;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;1.358679;0;0;0.510826;0;0;0;0.188742;0.303811;0
0;0;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0;0
0;0;1.358679;1.676647;0.644357;0;0;1.61445;1.474033;0;0;0
0;0.531028;0;0;0;0;0.505838;0;0;0.188742;0.303811;0
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0;0
0;0;0;0;0.644357;0;0;0;0;0;0;3.863233
0;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;1.61445;1.474033;0;0;0
0;0;1.358679;0;0.644357;0;0;0;1.474033;0.188742;0.303811;0
0;0;1.358679;0;0.644357;0.510826;0;0;1.474033;0;0.303811;0
0;0;0;0;0;0;0;0;0;0;0.303811;0
0;0.531028;0;0;0;0.510826;0;0;0;0.188742;0.303811;3.863233
0;0.531028;1.358679;1.676647;0.644357;0;0;1.61445;1.474033;0.188742;0.303811;0
0;0;1.358679;1.676647;0;0;0.505838;1.61445;1.474033;0.188742;0;0
0;0;0;0;0;0.510826;0;0;0;0.188742;0.303811;0
0;0.531028;0;0;0;0;0.505838;0;0;0.188742;0.303811;0
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;0
0;0;0;0;0;0.510826;0;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0;0;0;0;0;0;3.863233
0;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0;0;0;0;0.510826;0.505838;0;1.474033;0.188742;0.303811;0
0;0.531028;0;0;0.644357;0;0.505838;0;0;0.188742;0.303811;0
0;0;0;0;0;0;0;0;0;0;0;3.863233
0;0;0;0;0.644357;0.510826;0.505838;1.61445;0;0.188742;0;3.863233
1;0.531028;1.358679;0;0.644357;0.510826;0;0;1.474033;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0.510826;0.505838;0;0;0;0.303811;0
0;0.531028;0;0;0;0;0.505838;0;0;0.188742;0;0
0;0.531028;0;1.676647;0;0.510826;0;0;0;0.188742;0.303811;0
0;0.531028;0;0;0.644357;0;0.505838;0;0;0;0;0
0;0.531028;0;0;0.644357;0.510826;0;0;0;0.188742;0;0
0;0.531028;0;1.676647;0;0;0.505838;0;0;0.188742;0.303811;0
0;0;0;0;0;0;0.505838;0;0;0;0.303811;0
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0;0.505838;0;0;0.188742;0;3.863233
0;0.531028;0;0;0.644357;0;0;0;0;0.188742;0;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0.644357;0.510826;0;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0;1.358679;0;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0.303811;0
0;0.531028;1.358679;0;0.644357;0.510826;0.505838;1.61445;1.474033;0.188742;0;0
0;0.531028;0;1.676647;0;0.510826;0.505838;1.61445;0;0.188742;0.303811;3.863233
0;0;0;0;0;0;0.505838;0;0;0.188742;0;0
0;0.531028;1.358679;0;0.644357;0.510826;0.505838;0;1.474033;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;0
0;0;1.358679;0;0.644357;0.510826;0.505838;0;1.474033;0.188742;0;0
0;0;0;0;0;0;0.505838;0;0;0.188742;0;0
0;0.531028;0;0;0;0.510826;0.505838;0;0;0;0.303811;0
0;0.531028;1.358679;1.676647;0.644357;0;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0.531028;1.358679;0;0.644357;0.510826;0;1.61445;0;0.188742;0.303811;0
0;0;1.358679;0;0.644357;0.510826;0;0;1.474033;0.188742;0.303811;3.863233
0;0.531028;1.358679;1.676647;0.644357;0.510826;0.505838;0;1.474033;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0.510826;0;0;0;0;0.303811;3.863233
0;0.531028;0;0;0;0.510826;0.505838;0;0;0.188742;0.303811;0
0;0;0;0;0;0;0.505838;0;0;0;0.303811;3.863233
0;0.531028;0;0;0.644357;0;0;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0;0;0;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0;0;0;0;0.188742;0.303811;3.863233
0;0;0;0;0;0.510826;0;0;0;0.188742;0;3.863233
0;0;1.358679;1.676647;0;0.510826;0;1.61445;1.474033;0;0.303811;0
0;0.531028;1.358679;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;1.358679;1.676647;0.644357;0;0;1.61445;1.474033;0.188742;0;0
0;0;0;0;0.644357;0;0;0;0;0;0;0
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;0
0;0;0;0;0.644357;0.510826;0;0;0;0.188742;0.303811;0
0;0.531028;1.358679;1.676647;0.644357;0;0;1.61445;1.474033;0;0.303811;3.863233
0;0;0;0;0;0.510826;0.505838;0;0;0;0.303811;3.863233
0;0;0;0;0;0;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
0;0.531028;1.358679;0;0.644357;0.510826;0;0;1.474033;0;0.303811;0
0;0;0;0;0;0;0.505838;0;0;0.188742;0;0
0;0;0;0;0;0.510826;0;0;0;0.188742;0.303811;3.863233
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0;0.510826;0.505838;0;0;0;0;0
0;0.531028;0;0;0.644357;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0;0;0;0;0;0;0;0;0.188742;0.303811;0
0;0.531028;0;1.676647;0;0.510826;0.505838;0;0;0.188742;0.303811;3.863233
0;0.531028;1.358679;0;0.644357;0.510826;0.505838;0;1.474033;0.188742;0.303811;3.863233
0;0;0;0;0;0;0;0;0;0.188742;0;0
0;0;1.358679;1.676647;0.644357;0.510826;0;1.61445;1.474033;0;0.303811;0
0;0;0;0;0.644357;0;0.505838;0;0;0.188742;0.303811;0
0;0;0;0;0.644357;0;0;0;0;0;0;0
0;0.531028;1.358679;1.676647;0.644357;0;0.505838;1.61445;1.474033;0.188742;0.303811;3.863233
